remove_stop_words;permitted_tags;perform_ordering;use_word_sense;similarity_measure;similarity_threshold;type_of_replacement;jaccard_threshold;accuracy;recall;precision;f_measure
True;VERB ADJ ADV ADP;True;True;wup;0.9;keep_unique;0.1;0.518891069676;0.350526698147;0.847978910369;0.496016448214
True;VERB ADJ ADV ADP;True;True;wup;0.9;keep_unique;0.3;0.448969578018;0.210316018888;0.889400921659;0.340188014101
True;VERB ADJ ADV ADP;True;True;wup;0.9;keep_unique;0.5;0.393523061825;0.110424990919;0.929663608563;0.197402597403
True;VERB ADJ ADV ADP;True;True;wup;0.9;keep_unique;0.7;0.379048086359;0.0857246640029;0.944;0.157176157176
True;VERB ADJ ADV ADP;True;True;wup;0.9;keep_unique;0.9;0.370951913641;0.071921540138;0.95652173913;0.133783783784
True;VERB ADJ ADV ADP;False;True;jcn;0.1;keep_unique;0.1;0.526741903827;0.401017072285;0.797687861272;0.53372008702
True;VERB ADJ ADV ADP;False;True;jcn;0.1;keep_unique;0.3;0.459273797841;0.25099891028;0.829531812725;0.385387618516
True;VERB ADJ ADV ADP;False;True;jcn;0.1;keep_unique;0.5;0.403091265947;0.131129676716;0.898009950249;0.228843106181
True;VERB ADJ ADV ADP;False;True;jcn;0.1;keep_unique;0.7;0.380029440628;0.08935706502;0.924812030075;0.162967870156
True;VERB ADJ ADV ADP;False;True;jcn;0.1;keep_unique;0.9;0.361629048086;0.0577551761714;0.952095808383;0.108904109589
True;VERB ADJ ADV ADP;False;True;jcn;0.5;keep_unique;0.1;0.526741903827;0.401017072285;0.797687861272;0.53372008702
True;VERB ADJ ADV ADP;False;True;jcn;0.5;keep_unique;0.3;0.459273797841;0.250635670178;0.830324909747;0.385044642857
True;VERB ADJ ADV ADP;False;True;jcn;0.5;keep_unique;0.5;0.403091265947;0.130766436615;0.9;0.22835394862
True;VERB ADJ ADV ADP;False;True;jcn;0.5;keep_unique;0.7;0.380029440628;0.08935706502;0.924812030075;0.162967870156
True;VERB ADJ ADV ADP;False;True;jcn;0.5;keep_unique;0.9;0.361629048086;0.0577551761714;0.952095808383;0.108904109589
True;VERB ADJ ADV ADP;False;True;jcn;0.9;keep_unique;0.1;0.526741903827;0.401017072285;0.797687861272;0.53372008702
True;VERB ADJ ADV ADP;False;True;jcn;0.9;keep_unique;0.3;0.459273797841;0.250635670178;0.830324909747;0.385044642857
True;VERB ADJ ADV ADP;False;True;jcn;0.9;keep_unique;0.5;0.403091265947;0.130766436615;0.9;0.22835394862
True;VERB ADJ ADV ADP;False;True;jcn;0.9;keep_unique;0.7;0.380029440628;0.08935706502;0.924812030075;0.162967870156
True;VERB ADJ ADV ADP;False;True;jcn;0.9;keep_unique;0.9;0.361629048086;0.0577551761714;0.952095808383;0.108904109589
True;VERB ADJ ADV ADP;False;True;res;0.1;keep_unique;0.1;0.517173699706;0.382128586996;0.797573919636;0.516699410609
True;VERB ADJ ADV ADP;False;True;res;0.1;keep_unique;0.3;0.449705593719;0.235379585906;0.824427480916;0.366205142696
True;VERB ADJ ADV ADP;False;True;res;0.1;keep_unique;0.5;0.397203140334;0.122411914275;0.891534391534;0.215266687959
True;VERB ADJ ADV ADP;False;True;res;0.1;keep_unique;0.7;0.377576054956;0.0860879041046;0.918604651163;0.157422783129
True;VERB ADJ ADV ADP;False;True;res;0.1;keep_unique;0.9;0.362365063788;0.0592081365783;0.947674418605;0.111452991453
True;VERB ADJ ADV ADP;False;True;res;0.5;keep_unique;0.1;0.527723258096;0.40210679259;0.798701298701;0.534911814448
True;VERB ADJ ADV ADP;False;True;res;0.5;keep_unique;0.3;0.459273797841;0.250635670178;0.830324909747;0.385044642857
True;VERB ADJ ADV ADP;False;True;res;0.5;keep_unique;0.5;0.402600588813;0.130039956411;0.899497487437;0.227229450968
True;VERB ADJ ADV ADP;False;True;res;0.5;keep_unique;0.7;0.380029440628;0.08935706502;0.924812030075;0.162967870156
True;VERB ADJ ADV ADP;False;True;res;0.5;keep_unique;0.9;0.362119725221;0.0584816563749;0.952662721893;0.110198494182
True;VERB ADJ ADV ADP;False;True;res;0.9;keep_unique;0.1;0.526741903827;0.401017072285;0.797687861272;0.53372008702
True;VERB ADJ ADV ADP;False;True;res;0.9;keep_unique;0.3;0.459519136408;0.25099891028;0.830528846154;0.38549511855
True;VERB ADJ ADV ADP;False;True;res;0.9;keep_unique;0.5;0.403336604514;0.131129676716;0.900249376559;0.228915662651
True;VERB ADJ ADV ADP;False;True;res;0.9;keep_unique;0.7;0.380029440628;0.08935706502;0.924812030075;0.162967870156
True;VERB ADJ ADV ADP;False;True;res;0.9;keep_unique;0.9;0.361629048086;0.0577551761714;0.952095808383;0.108904109589
True;VERB ADJ ADV ADP;False;True;lch;0.1;keep_unique;0.1;0.492149165849;0.313839447875;0.826794258373;0.454976303318
True;VERB ADJ ADV ADP;False;True;lch;0.1;keep_unique;0.3;0.43375858685;0.188884852888;0.873949579832;0.310633213859
True;VERB ADJ ADV ADP;False;True;lch;0.1;keep_unique;0.5;0.389352306183;0.107519070105;0.90243902439;0.192145407335
True;VERB ADJ ADV ADP;False;True;lch;0.1;keep_unique;0.7;0.376104023553;0.0839084634944;0.916666666667;0.153743760399
True;VERB ADJ ADV ADP;False;True;lch;0.1;keep_unique;0.9;0.368253189401;0.0701053396295;0.927884615385;0.130361364404
True;VERB ADJ ADV ADP;False;True;lch;0.5;keep_unique;0.1;0.522816486752;0.387940428623;0.80421686747;0.523401127175
True;VERB ADJ ADV ADP;False;True;lch;0.5;keep_unique;0.3;0.45314033366;0.239011986923;0.830808080808;0.371227080395
True;VERB ADJ ADV ADP;False;True;lch;0.5;keep_unique;0.5;0.40014720314;0.126044315292;0.89896373057;0.221089518955
True;VERB ADJ ADV ADP;False;True;lch;0.5;keep_unique;0.7;0.379538763494;0.0886305848166;0.924242424242;0.161750082864
True;VERB ADJ ADV ADP;False;True;lch;0.5;keep_unique;0.9;0.361874386654;0.0584816563749;0.947058823529;0.110160793705
True;VERB ADJ ADV ADP;False;True;lch;0.9;keep_unique;0.1;0.525515210991;0.399200871776;0.796954314721;0.531945788964
True;VERB ADJ ADV ADP;False;True;lch;0.9;keep_unique;0.3;0.457801766438;0.248819469669;0.828295042322;0.382681564246
True;VERB ADJ ADV ADP;False;True;lch;0.9;keep_unique;0.5;0.40284592738;0.130403196513;0.899749373434;0.227791878173
True;VERB ADJ ADV ADP;False;True;lch;0.9;keep_unique;0.7;0.380029440628;0.08935706502;0.924812030075;0.162967870156
True;VERB ADJ ADV ADP;False;True;lch;0.9;keep_unique;0.9;0.361629048086;0.0577551761714;0.952095808383;0.108904109589
True;VERB ADJ ADV ADP;False;True;lin;0.1;keep_unique;0.1;0.517173699706;0.381765346894;0.798025816249;0.516461916462
True;VERB ADJ ADV ADP;False;True;lin;0.1;keep_unique;0.3;0.449950932287;0.235742826008;0.824650571792;0.366666666667
True;VERB ADJ ADV ADP;False;True;lin;0.1;keep_unique;0.5;0.397203140334;0.122411914275;0.891534391534;0.215266687959
True;VERB ADJ ADV ADP;False;True;lin;0.1;keep_unique;0.7;0.377576054956;0.0860879041046;0.918604651163;0.157422783129
True;VERB ADJ ADV ADP;False;True;lin;0.1;keep_unique;0.9;0.362365063788;0.0592081365783;0.947674418605;0.111452991453
True;VERB ADJ ADV ADP;False;True;lin;0.5;keep_unique;0.1;0.527232580962;0.401380312386;0.798410404624;0.534203529127
True;VERB ADJ ADV ADP;False;True;lin;0.5;keep_unique;0.3;0.459273797841;0.250635670178;0.830324909747;0.385044642857
True;VERB ADJ ADV ADP;False;True;lin;0.5;keep_unique;0.5;0.402600588813;0.130039956411;0.899497487437;0.227229450968
True;VERB ADJ ADV ADP;False;True;lin;0.5;keep_unique;0.7;0.380029440628;0.08935706502;0.924812030075;0.162967870156
True;VERB ADJ ADV ADP;False;True;lin;0.5;keep_unique;0.9;0.362119725221;0.0584816563749;0.952662721893;0.110198494182
True;VERB ADJ ADV ADP;False;True;lin;0.9;keep_unique;0.1;0.526741903827;0.401017072285;0.797687861272;0.53372008702
True;VERB ADJ ADV ADP;False;True;lin;0.9;keep_unique;0.3;0.459273797841;0.25099891028;0.829531812725;0.385387618516
True;VERB ADJ ADV ADP;False;True;lin;0.9;keep_unique;0.5;0.403336604514;0.131492916818;0.898263027295;0.229404309252
True;VERB ADJ ADV ADP;False;True;lin;0.9;keep_unique;0.7;0.380274779195;0.0897203051217;0.925093632959;0.16357615894
True;VERB ADJ ADV ADP;False;True;lin;0.9;keep_unique;0.9;0.361629048086;0.0577551761714;0.952095808383;0.108904109589
True;VERB ADJ ADV ADP;False;True;path;0.1;keep_unique;0.1;0.496319921492;0.32546313113;0.820512820513;0.466059817945
True;VERB ADJ ADV ADP;False;True;path;0.1;keep_unique;0.3;0.436457311089;0.19796585543;0.859621451104;0.32181871863
True;VERB ADJ ADV ADP;False;True;path;0.1;keep_unique;0.5;0.390824337586;0.110788231021;0.897058823529;0.197219527966
True;VERB ADJ ADV ADP;False;True;path;0.1;keep_unique;0.7;0.376840039254;0.0846349436978;0.920948616601;0.15502328676
True;VERB ADJ ADV ADP;False;True;path;0.1;keep_unique;0.9;0.368007850834;0.0690156193244;0.935960591133;0.128552097429
True;VERB ADJ ADV ADP;False;True;path;0.5;keep_unique;0.1;0.52649656526;0.400653832183;0.797541576283;0.5333655706
True;VERB ADJ ADV ADP;False;True;path;0.5;keep_unique;0.3;0.459273797841;0.250635670178;0.830324909747;0.385044642857
True;VERB ADJ ADV ADP;False;True;path;0.5;keep_unique;0.5;0.403091265947;0.130766436615;0.9;0.22835394862
True;VERB ADJ ADV ADP;False;True;path;0.5;keep_unique;0.7;0.380029440628;0.08935706502;0.924812030075;0.162967870156
True;VERB ADJ ADV ADP;False;True;path;0.5;keep_unique;0.9;0.361629048086;0.0577551761714;0.952095808383;0.108904109589
True;VERB ADJ ADV ADP;False;True;path;0.9;keep_unique;0.1;0.52649656526;0.400653832183;0.797541576283;0.5333655706
True;VERB ADJ ADV ADP;False;True;path;0.9;keep_unique;0.3;0.459273797841;0.250635670178;0.830324909747;0.385044642857
True;VERB ADJ ADV ADP;False;True;path;0.9;keep_unique;0.5;0.403091265947;0.130766436615;0.9;0.22835394862
True;VERB ADJ ADV ADP;False;True;path;0.9;keep_unique;0.7;0.380029440628;0.08935706502;0.924812030075;0.162967870156
True;VERB ADJ ADV ADP;False;True;path;0.9;keep_unique;0.9;0.361629048086;0.0577551761714;0.952095808383;0.108904109589
True;VERB ADJ ADV ADP;False;True;wup;0.1;keep_unique;0.1;0.494847890088;0.317835088994;0.828598484848;0.459438172749
True;VERB ADJ ADV ADP;False;True;wup;0.1;keep_unique;0.3;0.43375858685;0.188884852888;0.873949579832;0.310633213859
True;VERB ADJ ADV ADP;False;True;wup;0.1;keep_unique;0.5;0.38959764475;0.107519070105;0.905198776758;0.192207792208
True;VERB ADJ ADV ADP;False;True;wup;0.1;keep_unique;0.7;0.375858684985;0.083181983291;0.919678714859;0.152564956696
True;VERB ADJ ADV ADP;False;True;wup;0.1;keep_unique;0.9;0.368253189401;0.0701053396295;0.927884615385;0.130361364404
True;VERB ADJ ADV ADP;False;True;wup;0.5;keep_unique;0.1;0.525515210991;0.397747911369;0.798687089716;0.531037827352
True;VERB ADJ ADV ADP;False;True;wup;0.5;keep_unique;0.3;0.457311089303;0.247366509263;0.829476248477;0.381085618355
True;VERB ADJ ADV ADP;False;True;wup;0.5;keep_unique;0.5;0.401373895976;0.128223755903;0.898218829517;0.224411951685
True;VERB ADJ ADV ADP;False;True;wup;0.5;keep_unique;0.7;0.379538763494;0.0882673447149;0.927480916031;0.161194029851
True;VERB ADJ ADV ADP;False;True;wup;0.5;keep_unique;0.9;0.361629048086;0.0577551761714;0.952095808383;0.108904109589
True;VERB ADJ ADV ADP;False;True;wup;0.9;keep_unique;0.1;0.52649656526;0.400653832183;0.797541576283;0.5333655706
True;VERB ADJ ADV ADP;False;True;wup;0.9;keep_unique;0.3;0.459028459274;0.250272430076;0.830120481928;0.384593915713
True;VERB ADJ ADV ADP;False;True;wup;0.9;keep_unique;0.5;0.403091265947;0.130766436615;0.9;0.22835394862
True;VERB ADJ ADV ADP;False;True;wup;0.9;keep_unique;0.7;0.380029440628;0.08935706502;0.924812030075;0.162967870156
True;VERB ADJ ADV ADP;False;True;wup;0.9;keep_unique;0.9;0.361629048086;0.0577551761714;0.952095808383;0.108904109589
True;VERB ADJ ADV CONJ;True;True;jcn;0.1;keep_unique;0.1;0.511285574092;0.337086814384;0.847488584475;0.482328482328
True;VERB ADJ ADV CONJ;True;True;jcn;0.1;keep_unique;0.3;0.452894995093;0.215764620414;0.893233082707;0.347571679345
True;VERB ADJ ADV CONJ;True;True;jcn;0.1;keep_unique;0.5;0.401373895976;0.122775154377;0.931129476584;0.216944801027
True;VERB ADJ ADV CONJ;True;True;jcn;0.1;keep_unique;0.7;0.38689892051;0.0973483472575;0.950354609929;0.176606260297
True;VERB ADJ ADV CONJ;True;True;jcn;0.1;keep_unique;0.9;0.376840039254;0.0813657827824;0.953191489362;0.149933065596
True;VERB ADJ ADV CONJ;True;True;jcn;0.5;keep_unique;0.1;0.511040235525;0.336723574283;0.847349177331;0.481933974526
True;VERB ADJ ADV CONJ;True;True;jcn;0.5;keep_unique;0.3;0.452649656526;0.215401380312;0.893072289157;0.347088088967
True;VERB ADJ ADV CONJ;True;True;jcn;0.5;keep_unique;0.5;0.401373895976;0.122775154377;0.931129476584;0.216944801027
True;VERB ADJ ADV CONJ;True;True;jcn;0.5;keep_unique;0.7;0.38689892051;0.0973483472575;0.950354609929;0.176606260297
True;VERB ADJ ADV CONJ;True;True;jcn;0.5;keep_unique;0.9;0.376840039254;0.0813657827824;0.953191489362;0.149933065596
True;VERB ADJ ADV CONJ;True;True;jcn;0.9;keep_unique;0.1;0.511040235525;0.336723574283;0.847349177331;0.481933974526
True;VERB ADJ ADV CONJ;True;True;jcn;0.9;keep_unique;0.3;0.452649656526;0.215401380312;0.893072289157;0.347088088967
True;VERB ADJ ADV CONJ;True;True;jcn;0.9;keep_unique;0.5;0.401373895976;0.122775154377;0.931129476584;0.216944801027
True;VERB ADJ ADV CONJ;True;True;jcn;0.9;keep_unique;0.7;0.38689892051;0.0973483472575;0.950354609929;0.176606260297
True;VERB ADJ ADV CONJ;True;True;jcn;0.9;keep_unique;0.9;0.376840039254;0.0813657827824;0.953191489362;0.149933065596
True;VERB ADJ ADV CONJ;True;True;res;0.1;keep_unique;0.1;0.518155053974;0.350526698147;0.845749342682;0.495634309194
True;VERB ADJ ADV CONJ;True;True;res;0.1;keep_unique;0.3;0.455348380765;0.220849981838;0.89019033675;0.353899883586
True;VERB ADJ ADV CONJ;True;True;res;0.1;keep_unique;0.5;0.403827281649;0.127134035598;0.928381962865;0.223642172524
True;VERB ADJ ADV CONJ;True;True;res;0.1;keep_unique;0.7;0.389352306183;0.101343988376;0.948979591837;0.183130948474
True;VERB ADJ ADV CONJ;True;True;res;0.1;keep_unique;0.9;0.378312070658;0.0839084634944;0.950617283951;0.154205607477
True;VERB ADJ ADV CONJ;True;True;res;0.5;keep_unique;0.1;0.513984298332;0.341445695605;0.848375451264;0.48692048692
True;VERB ADJ ADV CONJ;True;True;res;0.5;keep_unique;0.3;0.453876349362;0.217944061024;0.891530460624;0.350262697023
True;VERB ADJ ADV CONJ;True;True;res;0.5;keep_unique;0.5;0.40284592738;0.125317835089;0.929919137466;0.220870678617
True;VERB ADJ ADV CONJ;True;True;res;0.5;keep_unique;0.7;0.388370951914;0.0995277878678;0.951388888889;0.180203880303
True;VERB ADJ ADV CONJ;True;True;res;0.5;keep_unique;0.9;0.377576054956;0.0824555030875;0.953781512605;0.151788699432
True;VERB ADJ ADV CONJ;True;True;res;0.9;keep_unique;0.1;0.511285574092;0.337086814384;0.847488584475;0.482328482328
True;VERB ADJ ADV CONJ;True;True;res;0.9;keep_unique;0.3;0.452894995093;0.215764620414;0.893233082707;0.347571679345
True;VERB ADJ ADV CONJ;True;True;res;0.9;keep_unique;0.5;0.401373895976;0.122775154377;0.931129476584;0.216944801027
True;VERB ADJ ADV CONJ;True;True;res;0.9;keep_unique;0.7;0.38689892051;0.0973483472575;0.950354609929;0.176606260297
True;VERB ADJ ADV CONJ;True;True;res;0.9;keep_unique;0.9;0.376840039254;0.0813657827824;0.953191489362;0.149933065596
True;VERB ADJ ADV CONJ;True;True;lch;0.1;keep_unique;0.1;0.556673209028;0.443516164185;0.816176470588;0.574723464345
True;VERB ADJ ADV CONJ;True;True;lch;0.1;keep_unique;0.3;0.482090284593;0.292408281874;0.831611570248;0.432679387261
True;VERB ADJ ADV CONJ;True;True;lch;0.1;keep_unique;0.5;0.423945044161;0.17653468943;0.857142857143;0.292771084337
True;VERB ADJ ADV CONJ;True;True;lch;0.1;keep_unique;0.7;0.409224730128;0.144569560479;0.882483370288;0.248439450687
True;VERB ADJ ADV CONJ;True;True;lch;0.1;keep_unique;0.9;0.398184494603;0.122048674174;0.903225806452;0.21504
True;VERB ADJ ADV CONJ;True;True;lch;0.5;keep_unique;0.1;0.513738959764;0.347984017436;0.836681222707;0.491534120062
True;VERB ADJ ADV CONJ;True;True;lch;0.5;keep_unique;0.3;0.456329735034;0.225935343262;0.879773691655;0.359537572254
True;VERB ADJ ADV CONJ;True;True;lch;0.5;keep_unique;0.5;0.402355250245;0.126407555394;0.918205804749;0.222222222222
True;VERB ADJ ADV CONJ;True;True;lch;0.5;keep_unique;0.7;0.387389597645;0.0995277878678;0.938356164384;0.179967159278
True;VERB ADJ ADV CONJ;True;True;lch;0.5;keep_unique;0.9;0.37806673209;0.0839084634944;0.946721311475;0.154154154154
True;VERB ADJ ADV CONJ;True;True;lch;0.9;keep_unique;0.1;0.510549558391;0.335633853977;0.847706422018;0.48087431694
True;VERB ADJ ADV CONJ;True;True;lch;0.9;keep_unique;0.3;0.451913640824;0.213948419906;0.8937784522;0.345252051583
True;VERB ADJ ADV CONJ;True;True;lch;0.9;keep_unique;0.5;0.40014720314;0.120958953869;0.930167597765;0.214079074253
True;VERB ADJ ADV CONJ;True;True;lch;0.9;keep_unique;0.7;0.385917566241;0.0958953868507;0.94964028777;0.174199934015
True;VERB ADJ ADV CONJ;True;True;lch;0.9;keep_unique;0.9;0.37634936212;0.080639302579;0.952789699571;0.148693904889
True;VERB ADJ ADV CONJ;True;True;lin;0.1;keep_unique;0.1;0.51766437684;0.350163458046;0.844872918493;0.495120698511
True;VERB ADJ ADV CONJ;True;True;lin;0.1;keep_unique;0.3;0.455593719333;0.22121322194;0.890350877193;0.354378818737
True;VERB ADJ ADV CONJ;True;True;lin;0.1;keep_unique;0.5;0.40456329735;0.128223755903;0.928947368421;0.225343121609
True;VERB ADJ ADV CONJ;True;True;lin;0.1;keep_unique;0.7;0.390088321884;0.102433708681;0.949494949495;0.184918032787
True;VERB ADJ ADV CONJ;True;True;lin;0.1;keep_unique;0.9;0.378312070658;0.0839084634944;0.950617283951;0.154205607477
True;VERB ADJ ADV CONJ;True;True;lin;0.5;keep_unique;0.1;0.514474975466;0.341808935707;0.849277978339;0.487438487438
True;VERB ADJ ADV CONJ;True;True;lin;0.5;keep_unique;0.3;0.454367026497;0.218670541228;0.891851851852;0.351225204201
True;VERB ADJ ADV CONJ;True;True;lin;0.5;keep_unique;0.5;0.40284592738;0.125317835089;0.929919137466;0.220870678617
True;VERB ADJ ADV CONJ;True;True;lin;0.5;keep_unique;0.7;0.388370951914;0.0995277878678;0.951388888889;0.180203880303
True;VERB ADJ ADV CONJ;True;True;lin;0.5;keep_unique;0.9;0.377576054956;0.0824555030875;0.953781512605;0.151788699432
True;VERB ADJ ADV CONJ;True;True;lin;0.9;keep_unique;0.1;0.511285574092;0.337086814384;0.847488584475;0.482328482328
True;VERB ADJ ADV CONJ;True;True;lin;0.9;keep_unique;0.3;0.452894995093;0.215764620414;0.893233082707;0.347571679345
True;VERB ADJ ADV CONJ;True;True;lin;0.9;keep_unique;0.5;0.401373895976;0.122775154377;0.931129476584;0.216944801027
True;VERB ADJ ADV CONJ;True;True;lin;0.9;keep_unique;0.7;0.38689892051;0.0973483472575;0.950354609929;0.176606260297
True;VERB ADJ ADV CONJ;True;True;lin;0.9;keep_unique;0.9;0.376840039254;0.0813657827824;0.953191489362;0.149933065596
True;VERB ADJ ADV CONJ;True;True;path;0.1;keep_unique;0.1;0.551030421982;0.42971304032;0.81981981982;0.563870352717
True;VERB ADJ ADV CONJ;True;True;path;0.1;keep_unique;0.3;0.478655544652;0.281511078823;0.840563991323;0.421768707483
True;VERB ADJ ADV CONJ;True;True;path;0.1;keep_unique;0.5;0.425417075564;0.172539048311;0.881261595547;0.28857837181
True;VERB ADJ ADV CONJ;True;True;path;0.1;keep_unique;0.7;0.408734052993;0.138757718852;0.907363420428;0.240705734089
True;VERB ADJ ADV CONJ;True;True;path;0.1;keep_unique;0.9;0.396221786065;0.116236832546;0.919540229885;0.206385037085
True;VERB ADJ ADV CONJ;True;True;path;0.5;keep_unique;0.1;0.511530912659;0.337450054486;0.847627737226;0.482722785139
True;VERB ADJ ADV CONJ;True;True;path;0.5;keep_unique;0.3;0.452894995093;0.215764620414;0.893233082707;0.347571679345
True;VERB ADJ ADV CONJ;True;True;path;0.5;keep_unique;0.5;0.401373895976;0.122775154377;0.931129476584;0.216944801027
True;VERB ADJ ADV CONJ;True;True;path;0.5;keep_unique;0.7;0.38689892051;0.0973483472575;0.950354609929;0.176606260297
True;VERB ADJ ADV CONJ;True;True;path;0.5;keep_unique;0.9;0.376840039254;0.0813657827824;0.953191489362;0.149933065596
True;VERB ADJ ADV CONJ;True;True;path;0.9;keep_unique;0.1;0.511530912659;0.337450054486;0.847627737226;0.482722785139
True;VERB ADJ ADV CONJ;True;True;path;0.9;keep_unique;0.3;0.452894995093;0.215764620414;0.893233082707;0.347571679345
True;VERB ADJ ADV CONJ;True;True;path;0.9;keep_unique;0.5;0.401373895976;0.122775154377;0.931129476584;0.216944801027
True;VERB ADJ ADV CONJ;True;True;path;0.9;keep_unique;0.7;0.38689892051;0.0973483472575;0.950354609929;0.176606260297
True;VERB ADJ ADV CONJ;True;True;path;0.9;keep_unique;0.9;0.376840039254;0.0813657827824;0.953191489362;0.149933065596
True;VERB ADJ ADV CONJ;True;True;wup;0.1;keep_unique;0.1;0.55740922473;0.442426443879;0.819098856759;0.574528301887
True;VERB ADJ ADV CONJ;True;True;wup;0.1;keep_unique;0.3;0.482826300294;0.290592081366;0.837696335079;0.431499460626
True;VERB ADJ ADV CONJ;True;True;wup;0.1;keep_unique;0.5;0.424190382728;0.175808209226;0.861209964413;0.292006033183
True;VERB ADJ ADV CONJ;True;True;wup;0.1;keep_unique;0.7;0.408488714426;0.143116600073;0.883408071749;0.24632697718
True;VERB ADJ ADV CONJ;True;True;wup;0.1;keep_unique;0.9;0.397939156035;0.12132219397;0.905149051491;0.213965406791
True;VERB ADJ ADV CONJ;True;True;wup;0.5;keep_unique;0.1;0.513002944063;0.339629495096;0.848457350272;0.485084306096
True;VERB ADJ ADV CONJ;True;True;wup;0.5;keep_unique;0.3;0.453876349362;0.217944061024;0.891530460624;0.350262697023
True;VERB ADJ ADV CONJ;True;True;wup;0.5;keep_unique;0.5;0.401373895976;0.12350163458;0.926430517711;0.217948717949
True;VERB ADJ ADV CONJ;True;True;wup;0.5;keep_unique;0.7;0.38689892051;0.098074827461;0.944055944056;0.177690029615
True;VERB ADJ ADV CONJ;True;True;wup;0.5;keep_unique;0.9;0.377330716389;0.0824555030875;0.949790794979;0.151737967914
True;VERB ADJ ADV CONJ;True;True;wup;0.9;keep_unique;0.1;0.511285574092;0.337086814384;0.847488584475;0.482328482328
True;VERB ADJ ADV CONJ;True;True;wup;0.9;keep_unique;0.3;0.452894995093;0.215764620414;0.893233082707;0.347571679345
True;VERB ADJ ADV CONJ;True;True;wup;0.9;keep_unique;0.5;0.401373895976;0.122775154377;0.931129476584;0.216944801027
True;VERB ADJ ADV CONJ;True;True;wup;0.9;keep_unique;0.7;0.38689892051;0.0973483472575;0.950354609929;0.176606260297
True;VERB ADJ ADV CONJ;True;True;wup;0.9;keep_unique;0.9;0.376840039254;0.0813657827824;0.953191489362;0.149933065596
True;VERB ADJ ADV CONJ;False;True;jcn;0.1;keep_unique;0.1;0.519136408243;0.385397747911;0.798344620015;0.519843214111
True;VERB ADJ ADV CONJ;False;True;jcn;0.1;keep_unique;0.3;0.456575073602;0.246276788958;0.828850855746;0.379725567068
True;VERB ADJ ADV CONJ;False;True;jcn;0.1;keep_unique;0.5;0.403581943081;0.134398837632;0.885167464115;0.233364869126
True;VERB ADJ ADV CONJ;False;True;jcn;0.1;keep_unique;0.7;0.38076545633;0.0904467853251;0.925650557621;0.164791528789
True;VERB ADJ ADV CONJ;False;True;jcn;0.1;keep_unique;0.9;0.365063788027;0.0632037776971;0.950819672131;0.118528610354
True;VERB ADJ ADV CONJ;False;True;jcn;0.5;keep_unique;0.1;0.519136408243;0.385397747911;0.798344620015;0.519843214111
True;VERB ADJ ADV CONJ;False;True;jcn;0.5;keep_unique;0.3;0.456575073602;0.245913548856;0.829656862745;0.379377977024
True;VERB ADJ ADV CONJ;False;True;jcn;0.5;keep_unique;0.5;0.403581943081;0.13403559753;0.887019230769;0.232881035027
True;VERB ADJ ADV CONJ;False;True;jcn;0.5;keep_unique;0.7;0.38076545633;0.0904467853251;0.925650557621;0.164791528789
True;VERB ADJ ADV CONJ;False;True;jcn;0.5;keep_unique;0.9;0.365063788027;0.0632037776971;0.950819672131;0.118528610354
True;VERB ADJ ADV CONJ;False;True;jcn;0.9;keep_unique;0.1;0.519136408243;0.385397747911;0.798344620015;0.519843214111
True;VERB ADJ ADV CONJ;False;True;jcn;0.9;keep_unique;0.3;0.456575073602;0.245913548856;0.829656862745;0.379377977024
True;VERB ADJ ADV CONJ;False;True;jcn;0.9;keep_unique;0.5;0.403581943081;0.13403559753;0.887019230769;0.232881035027
True;VERB ADJ ADV CONJ;False;True;jcn;0.9;keep_unique;0.7;0.38076545633;0.0904467853251;0.925650557621;0.164791528789
True;VERB ADJ ADV CONJ;False;True;jcn;0.9;keep_unique;0.9;0.365063788027;0.0632037776971;0.950819672131;0.118528610354
True;VERB ADJ ADV CONJ;False;True;res;0.1;keep_unique;0.1;0.508096172718;0.364693062114;0.796825396825;0.500373785198
True;VERB ADJ ADV CONJ;False;True;res;0.1;keep_unique;0.3;0.446761530913;0.230294224482;0.823376623377;0.359920522282
True;VERB ADJ ADV CONJ;False;True;res;0.1;keep_unique;0.5;0.396957801766;0.124954594987;0.875318066158;0.218690400509
True;VERB ADJ ADV CONJ;False;True;res;0.1;keep_unique;0.7;0.379293424926;0.0886305848166;0.920754716981;0.16169648774
True;VERB ADJ ADV CONJ;False;True;res;0.1;keep_unique;0.9;0.365799803729;0.0646567381039;0.946808510638;0.121047262836
True;VERB ADJ ADV CONJ;False;True;res;0.5;keep_unique;0.1;0.520117762512;0.386487468216;0.799398948159;0.521057786484
True;VERB ADJ ADV CONJ;False;True;res;0.5;keep_unique;0.3;0.456575073602;0.245913548856;0.829656862745;0.379377977024
True;VERB ADJ ADV CONJ;False;True;res;0.5;keep_unique;0.5;0.403091265947;0.133309117327;0.886473429952;0.23176507736
True;VERB ADJ ADV CONJ;False;True;res;0.5;keep_unique;0.7;0.381010794897;0.0908100254268;0.925925925926;0.165398610652
True;VERB ADJ ADV CONJ;False;True;res;0.5;keep_unique;0.9;0.365554465162;0.0639302579005;0.951351351351;0.119809394146
True;VERB ADJ ADV CONJ;False;True;res;0.9;keep_unique;0.1;0.519136408243;0.385397747911;0.798344620015;0.519843214111
True;VERB ADJ ADV CONJ;False;True;res;0.9;keep_unique;0.3;0.456820412169;0.246276788958;0.829865361077;0.379831932773
